"koi_period","koi_time0bk","koi_duration","koi_depth","koi_model_snr","koi_impact","koi_ror","koi_srho","koi_num_transits","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_steff","koi_slogg","koi_srad","koi_smet","binary_class","id","dia","telescopio","id_formulario"
1.330333096,132.785555,5.045,61867,700.5,0.692,0.24559,0.12705,809,0,1,0,0,5984,4.521,0.906,-0.2,"NOT_CONFIRMED",2941,0,2,223
0.730964241,132.19448,2.483,44,28.7,0.459,0.006188,0.34309,1832,0,1,0,1,5929,4.152,1.463,0.12,"NOT_CONFIRMED",2942,0,2,223
17.51191534,134.39065,5.678,728.8,41,0.008,0.023076,0.86473,64,0,1,0,0,4029,1.786,20.888,0.3,"NOT_CONFIRMED",2943,0,2,223
0.823014905,132.160787,3.5426,850.5,130.5,1.247,0.280392,0.0702,1302,0,1,1,0,4975,4.614,0.724,0.02,"NOT_CONFIRMED",2944,0,2,223
402.27493,369.6734,15.67,294.5,11.1,0.668,0.016636,0.39652,4,0,0,0,0,6299,4.486,0.95,-0.42,"NOT_CONFIRMED",2945,0,2,223
0.896382269,132.29651,1.113,136.4,11.7,0.332,0.010913,4.85219,701,0,0,0,0,5837,4.502,0.843,-0.52,"NOT_CONFIRMED",2946,0,2,223
1.332561398,132.0511,4.103,150.6,77.1,0.783,0.012322,0.06363,1007,0,1,1,1,6468,4.107,1.602,-0.1,"NOT_CONFIRMED",2947,0,2,223
1.570919281,132.47362,3.2232,65124,316.9,1.083,0.465884,0.44687,863,0,1,0,0,6192,4.326,1.162,-0.12,"NOT_CONFIRMED",2948,0,2,223
9.40527028,134.55181,2.076,470.9,20.7,1.212,0.233462,0.11192,112,0,0,1,0,6347,4.464,0.996,-0.34,"NOT_CONFIRMED",2949,0,2,223
9.44942628,132.45174,6.3064,1211.9,81.1,1.217,0.258572,0.01218,144,1,0,1,1,5092,3.689,2.664,0.02,"NOT_CONFIRMED",2950,0,2,223
9.9092109,133.092,2.552,942,6.4,0.755,0.030624,1.73978,115,0,0,0,0,5396,4.632,0.702,-0.48,"NOT_CONFIRMED",2951,0,2,223
344.961485,208.2266,3.023,427.9,6.2,0.3073,0.018978,96.53039,143,1,0,0,0,5481,4.51,0.775,-0.6,"NOT_CONFIRMED",2952,0,2,223
6.6751871,137.4528,2.372,178.3,7,0.251,0.012257,3.98234,168,1,0,1,0,5774,4.567,0.818,-0.3,"NOT_CONFIRMED",2953,0,2,223
2.638432816,133.003946,2.42989,48488,529.4,0.863,0.259996,1.23234,388,0,1,0,0,6502,3.991,1.753,-0.5,"NOT_CONFIRMED",2954,0,2,223
366.28999,460.2423,10.869,2568,11.9,0.654,0.048671,1.32427,4,1,0,0,0,5083,2.708,12.868,0.07,"NOT_CONFIRMED",2955,0,2,223
15.2311195,143.73591,3.91,269.1,13.1,0.192,0.014945,2.12912,91,0,0,0,0,5836,4.316,1.186,0.16,"NOT_CONFIRMED",2956,0,2,223
424.623345,218.25955,9.666,5132.1,60.2,0.819,0.073251,1.32337,3,1,0,0,0,6339,4.454,1.017,-0.28,"NOT_CONFIRMED",2957,0,2,223
12.155241119,133.7671874,6.84353,85531.5,1767.8,0.825,0.340205,0.37943,114,0,1,0,0,5761,4.413,0.932,-0.4,"NOT_CONFIRMED",2958,0,2,223
25.431861399,135.619194,5.23771,46564.7,785,1.126,0.441799,1.09091,54,0,1,0,0,5754,4.458,0.9,-0.34,"NOT_CONFIRMED",2959,0,2,223
87.140633,169.262,18.11,421.1,23,0.537,0.021076,0.00107,13,1,0,0,0,5767,4.438,1,-0.1,"NOT_CONFIRMED",2960,0,2,223
1.121733366,131.56919,1.032,84.3,13.6,0.464,0.008523,6.25868,1190,0,0,0,0,5023,3.682,2.571,0.04,"NOT_CONFIRMED",2961,0,2,223
15.4032765,137.9906,3.246,253,9.2,0.623,0.01518,1.95877,82,0,0,1,0,5272,4.508,0.799,-0.26,"NOT_CONFIRMED",2962,0,2,223
22.84156293,138.632,2.5997,2940.7,47.6,1.267,0.332581,0.7722,57,0,1,0,0,5381,4.538,0.826,-0.06,"NOT_CONFIRMED",2963,0,2,223
7.12684695,137.42807,3.179,206.3,20.7,0.71,0.014079,0.71397,93,0,1,1,0,6050,4.525,0.896,-0.3,"NOT_CONFIRMED",2964,0,2,223
0.678349364,132.16318,3.092,486,12,1.187,0.210526,0.08242,1572,0,1,1,0,5569,4.566,0.829,-0.08,"NOT_CONFIRMED",2965,0,2,223
4.15736472,132.85855,2.217,200.7,11.2,0.226,0.012759,3.10422,256,0,0,0,0,5183,4.558,0.782,-0.08,"NOT_CONFIRMED",2966,0,2,223
19.545185,147.733,1.597,40.2,5.4,0.5474,0.006031,24.33041,143,1,0,0,0,6273,4.311,1.16,-0.3,"NOT_CONFIRMED",2967,0,2,223
525.757041,306.89848,4.995,830.2,14.4,0.11,0.025799,37.73904,3,0,0,0,0,5277,3.495,3.931,0.14,"NOT_CONFIRMED",2968,0,2,223
12.424995,141.5904,20.282,51.5,21.4,0.746,0.007111,0.00431,112,1,0,1,1,6098,3.707,2.657,-0.32,"NOT_CONFIRMED",2969,0,2,223
1.217266418,133.328666,3.3208,5811.5,603.4,0.878,0.081026,0.10288,1099,0,1,1,0,6631,4.145,1.638,0.04,"NOT_CONFIRMED",2970,0,2,223
0.603351522,131.98902,0.8358,164.1,20.6,0.46,0.012153,6.58078,2214,0,1,1,0,6240,3.679,2.948,-0.04,"NOT_CONFIRMED",2971,0,2,223
0.793663156,131.79065,0.8244,186.2,23.7,0.4,0.012638,9.761,1683,0,1,0,0,5077,4.533,0.825,0.21,"NOT_CONFIRMED",2972,0,2,223
444.89411,240.274,7.937,363,13.2,0.2991,0.017657,6.90786,143,1,0,0,0,6195,3.753,2.439,-0.42,"NOT_CONFIRMED",2973,0,2,223
19.1644498,141.3045,3.553,63.8,8.9,0.525,0.007503,2.29474,72,0,0,0,0,5877,3.86,2.234,0.2,"NOT_CONFIRMED",2974,0,2,223
2.23416013,131.7973,2.12,421.1,23,0.537,0.021076,0.00793,597,1,0,0,0,5767,4.438,1,-0.1,"NOT_CONFIRMED",2975,0,2,223
5.76556718,134.96501,3.138,213.3,17.6,0.678,0.014194,0.68128,218,0,1,1,0,6218,4.404,1.072,-0.12,"NOT_CONFIRMED",2976,0,2,223
2.199076661,133.06147,6.11,777.4,56.2,1.22,0.25145,0.01187,399,0,0,1,1,5310,4.565,0.791,-0.1,"NOT_CONFIRMED",2977,0,2,223
75.681309,167.6921,11.62,107.7,9.1,0.6194,0.009952,0.20652,143,1,0,0,0,6297,4.155,1.506,-0.06,"NOT_CONFIRMED",2978,0,2,223
22.0495604,133.82677,3.428,134.5,15.4,0.651,0.011224,2.14186,62,1,0,0,0,6821,4.176,1.548,-0.22,"NOT_CONFIRMED",2979,0,2,223
1.95119541,133.3951,1.907,59.7,7.7,0.1533,0.006913,2.35886,690,1,0,0,0,4936,4.681,0.628,-0.5,"NOT_CONFIRMED",2980,0,2,223
1.665784138,133.863028,1.8946,2006.2,148,1.27,0.319369,0.1388,803,0,1,1,0,6261,3.686,2.789,-0.34,"NOT_CONFIRMED",2981,0,2,223
29.2254372,143.98764,5.293,174.1,15.7,0.384,0.012233,1.36734,45,0,0,0,0,6049,4.461,1.008,-0.02,"NOT_CONFIRMED",2982,0,2,223
3.053563251,133.88354,3.2551,508.4,50.4,1.208,0.231182,0.01892,439,0,1,1,1,5764,4.548,0.863,-0.12,"NOT_CONFIRMED",2983,0,2,223
0.678137665,132.138369,1.00718,885,172.7,1.263,0.295257,0.30356,1970,0,1,1,0,6429,4.449,0.942,-0.82,"NOT_CONFIRMED",2984,0,2,223
7.4299322,138.7701,4.013,164.9,9.8,0.826,0.013269,0.19945,142,0,0,0,0,5635,4.23,1.252,0.14,"NOT_CONFIRMED",2985,0,2,223
2.78801663,132.5612,17.354,14,21.8,0.796,0.003766,0.00377,490,1,0,0,0,7523,3.986,2.206,-0.06,"NOT_CONFIRMED",2986,0,2,223
290.625016,349.7098,4.411,147.6,10.3,0.0854,0.010877,29.1891,143,1,0,0,0,5195,3.735,2.409,-0.1,"NOT_CONFIRMED",2987,0,2,223
15.120212531,139.6966549,3.50007,24616.5,928.2,1.199,0.418193,1.29569,89,0,1,0,0,5232,4.554,0.725,-0.52,"NOT_CONFIRMED",2988,0,2,223
12.426469,141.4649,25.71,180.5,24.2,0.978,0.017107,0.00036,112,1,0,1,1,5691,4.544,0.887,0.07,"NOT_CONFIRMED",2989,0,2,223
42.55930625,204.130006,3.0148,2303.5,60.9,0.927,0.053978,1.64454,32,0,1,1,1,6032,4.489,0.924,-0.3,"NOT_CONFIRMED",2990,0,2,223
10.636305846,139.783159,5.17212,216063,1419,0.398,0.441963,1.73095,56,0,1,0,0,6781,4.221,1.345,-0.54,"NOT_CONFIRMED",2991,0,2,223
357.588538,250.4138,3.367,344.8,7.2,0.1542,0.017246,80.35636,143,0,0,0,0,7435,4.082,1.876,-0.16,"NOT_CONFIRMED",2992,0,2,223
1295.362215,176.10646,28.297,8708,164,1.3935,0.505204,0.08885,143,0,0,0,0,5609,4.346,1.048,-0.04,"NOT_CONFIRMED",2993,0,2,223
2.55549176,134.50078,9.083,113.8,24.3,1.228,0.237273,0.00596,531,0,0,1,0,5948,4.508,0.901,-0.26,"NOT_CONFIRMED",2994,0,2,223
3.5565617,133.522,6.691,68,10,0.262,0.007459,0.09563,304,0,0,1,1,4964,4.628,0.633,-0.72,"NOT_CONFIRMED",2995,0,2,223
15.3902613,140.8602,3.431,76.8,9.4,0.231,0.008048,3.03823,88,0,0,0,0,5649,3.282,4.994,-0.58,"NOT_CONFIRMED",2996,0,2,223
36.1904638,146.55956,1.919,263.3,6.8,0.2147,0.014979,42.13958,143,1,0,0,0,6210,4.45,1.033,-0.1,"NOT_CONFIRMED",2997,0,2,223
16.832079803,133.1746947,7.79748,48374.6,5156.6,0.218,0.203914,0.49795,80,0,1,0,0,6300,3.646,2.755,-0.8,"NOT_CONFIRMED",2998,0,2,223
66.1544958,175.64641,6.945,1972,42.7,0.8526,0.047429,0.37543,143,0,0,0,1,4679,4.627,0.643,-0.4,"NOT_CONFIRMED",2999,0,2,223
15.0617835,140.1111,6.31,196.6,12.1,0.114,0.01273,0.5161,74,0,0,0,0,5806,4.321,1.158,0.14,"NOT_CONFIRMED",3000,0,2,223
0.566812588,131.79719,3.596,17.1,17.5,0.079,0.003804,0.14743,2368,1,0,1,1,6194,3.971,1.718,-0.5,"NOT_CONFIRMED",3001,0,2,223
0.772803664,131.70354,1.368,290.2,8.5,0.199,0.015156,2.58892,1456,0,0,1,0,4535,4.607,0.668,-0.16,"NOT_CONFIRMED",3002,0,2,223
13.99585365,131.65924,5.0308,19681,118.1,2.095,1.248165,0.51338,96,1,0,0,0,5638,3.597,2.703,-0.84,"NOT_CONFIRMED",3003,0,2,223
2.17818699,132.00477,2.686,115.8,15.4,0.553,0.010141,0.59047,617,0,0,1,1,5584,4.428,0.932,-0.16,"NOT_CONFIRMED",3004,0,2,223
4.60687717,133.8738,2.295,258.7,7.5,0.341,0.01465,2.81432,251,0,0,0,0,5110,4.582,0.711,-0.4,"NOT_CONFIRMED",3005,0,2,223
199.443024,240.85148,7.409,4036,55.1,0.932,0.073829,0.63048,7,0,1,1,1,5646,4.278,1.153,0,"NOT_CONFIRMED",3006,0,2,223
85.5692223,188.06607,4.954,539.2,18.2,0.98,0.032157,0.20196,16,0,0,1,0,5361,3.856,1.951,-0.2,"NOT_CONFIRMED",3007,0,2,223
19.37070781,147.66803,2.2466,653.2,38.4,1.2,0.229288,0.26989,67,0,1,0,0,5321,3.416,4.335,-0.1,"NOT_CONFIRMED",3008,0,2,223
44.638983058,156.45087,3.04001,36830.1,488.5,1.173,0.445271,8.06543,21,0,1,0,0,6197,4.449,1.035,-0.08,"NOT_CONFIRMED",3009,0,2,223
4.74254518,133.13916,1.023,305.7,13.2,0.051,0.016086,39.07912,286,0,0,0,1,6046,4.478,1.007,0.07,"NOT_CONFIRMED",3010,0,2,223
2.49385348,133.15177,1.414,46.9,12.3,0.331,0.006317,6.40658,538,0,0,0,0,5615,4.477,0.85,-0.4,"NOT_CONFIRMED",3011,0,2,223
15.068060768,363.549714,3.3011,19387,282.8,0.88,0.156734,1.49591,56,0,0,0,0,5982,4.493,0.96,-0.04,"NOT_CONFIRMED",3012,0,2,223
7.01476115,136.88345,3.945,122.1,27.5,0.687,0.01076,0.3958,94,0,1,1,0,5912,4.501,0.87,-0.44,"NOT_CONFIRMED",3013,0,2,223
129.222771,255.1859,7.272,445.3,12,0.867,0.022805,0.45198,10,0,0,0,0,4934,4.515,0.809,0.14,"NOT_CONFIRMED",3014,0,2,223
0.843651274,131.9478111,2.80468,305452,1509.3,0.405,0.526784,1.15457,1591,0,1,0,0,5220,4.578,0.695,-0.64,"NOT_CONFIRMED",3015,0,2,223
22.77196484,140.4865,8.3476,325446,305.2,0.603,0.612697,1.10658,26,0,1,0,0,6049,4.067,1.557,-0.22,"NOT_CONFIRMED",3016,0,2,223
5.04404366,136.00785,1.682,236.5,11.6,0.08,0.01411,9.24393,257,0,0,0,0,6039,4.493,0.951,-0.14,"NOT_CONFIRMED",3017,0,2,223
3.05293416,132.96692,2.155,227.5,10.1,0.328,0.013736,2.28585,340,0,0,0,0,5311,4.588,0.788,-0.04,"NOT_CONFIRMED",3018,0,2,223
178.4129899,218.225235,2.9298,37510,535.1,0.936,0.265158,36.83295,8,0,1,0,0,6078,4.346,1.148,0,"NOT_CONFIRMED",3019,0,2,223
1.844857057,132.16167,1.6557,85.6,21.5,0.594,0.008855,1.89099,723,0,1,1,0,6143,4.403,1.004,-0.44,"NOT_CONFIRMED",3020,0,2,223
5.117401517,134.586518,4.3056,62929,456.6,0.683,0.247032,0.62253,265,0,1,0,0,6161,4.454,1.053,0.07,"NOT_CONFIRMED",3021,0,2,223
1.151244686,132.64551,1.272,269.6,32.6,1.387,0.400856,0.10592,1159,0,0,0,0,6086,4.511,0.921,-0.26,"NOT_CONFIRMED",3022,0,2,223
0.967427812,132.258305,5.8883,9127.8,323.4,1.248,0.374634,0.06624,1177,0,0,1,0,5066,4.625,0.709,-0.24,"NOT_CONFIRMED",3023,0,2,223
0.828206212,135.722038,1.737,132.3,68.1,0.615,0.011024,0.76123,1616,0,0,1,1,5812,3.598,3.227,-0.1,"NOT_CONFIRMED",3024,0,2,223
323.972022,260.24288,1.25,462,8.7,0.6528,0.020839,667.93842,143,1,0,0,0,6002,4.267,1.302,0.14,"NOT_CONFIRMED",3025,0,2,223
6.5595368,132.0079,4.324,26.3,10.1,0.378,0.004742,0.55549,192,0,0,0,0,5950,4.323,1.196,0.14,"NOT_CONFIRMED",3026,0,2,223
643.4528,204.0423,9.346,585.1,10.2,0.1952,0.021969,6.71109,143,1,0,0,0,5649,4.553,0.845,-0.1,"NOT_CONFIRMED",3027,0,2,223
0.694611128,131.93244,1.115,98.8,9.3,0.176,0.008866,4.24022,1922,0,0,0,0,4612,4.646,0.662,-0.06,"NOT_CONFIRMED",3028,0,2,223
0.655001616,133.176794,1.8136,271.2,104.5,1.121,0.139253,0.08753,1023,0,1,1,0,6426,3.965,2.089,0.07,"NOT_CONFIRMED",3029,0,2,223
0.978046982,131.68639,2.6137,838.8,105.2,1.227,0.259884,0.06472,1368,1,0,1,0,5100,3.368,4.569,-0.12,"NOT_CONFIRMED",3030,0,2,223
143.09688,143.701,17.74,125,6.4,0.1129,0.010343,0.21871,143,0,0,0,0,6725,4.335,1.31,0.07,"NOT_CONFIRMED",3031,0,2,223
0.393726813,133.310396,2.95,564.6,64.8,1.1898,0.214695,0.2247,143,0,0,0,1,6277,4.449,1.031,-0.18,"NOT_CONFIRMED",3032,0,2,223
20.51360192,357.49424,3.4769,1174.1,32.3,0.703,0.033497,1.79135,58,0,0,0,0,5310,4.608,0.704,-0.5,"NOT_CONFIRMED",3033,0,2,223
455.77076435,338.7923743,5.1149,341.1,11.6,0.802,0.018657,7.12978,3,1,0,0,0,6785,3.788,2.623,-0.14,"NOT_CONFIRMED",3034,0,2,223
3.72277264,136.51757,15.869,1114.6,58.1,1.2672,0.303216,0.00368,143,1,0,1,0,5333,4.633,0.688,-0.54,"NOT_CONFIRMED",3035,0,2,223
11.082622625,746.1967676,6.62584,268725,1725.6,0.207,0.480493,1.01554,76,0,1,0,0,5831,4.503,0.922,-0.06,"NOT_CONFIRMED",3036,0,2,223
5.9371708,135.957,4.954,157.1,10.1,0.4778,0.011641,0.29527,225,0,0,0,1,5475,4.426,0.923,-0.12,"NOT_CONFIRMED",3037,0,2,223
24.09002065,154.285323,11.0494,6782.2,252.3,0.946,0.106918,0.02905,43,0,1,0,0,5354,4.495,0.804,-0.36,"NOT_CONFIRMED",3038,0,2,223
11.973605044,144.779315,4.3117,3822.9,172.9,1.3,0.371003,0.10661,91,0,1,0,0,6146,4.497,0.943,-0.26,"NOT_CONFIRMED",3039,0,2,223
0.542636318,131.95581,1.2536,74.6,17.3,0.056,0.0078,2.47892,2459,0,0,1,0,5277,3.96,1.633,-0.14,"NOT_CONFIRMED",3040,0,2,223
119.669671,176.1667,20.67,421.9,14.2,0.332,0.019092,0.10227,11,1,0,0,1,6382,4.432,1.059,-0.22,"NOT_CONFIRMED",3041,0,2,223
30.5528701,143.348399,5.3367,63521,510.8,1.134,0.499685,1.60601,20,0,1,0,0,6441,4.367,1.165,-0.12,"NOT_CONFIRMED",3042,0,2,223
133.6348207,236.35163,1.584,420.9,10.8,0.438,0.018879,220.71756,10,0,0,0,0,5202,4.434,0.918,0.16,"NOT_CONFIRMED",3043,0,2,223
1.208528832,131.97963,1.336,180.8,10.6,0.039,0.012387,4.47668,716,0,0,1,1,6072,4.51,0.923,-0.24,"NOT_CONFIRMED",3044,0,2,223
38.103908,161.08647,3.837,961.1,20.3,0.987,0.048466,0.25507,35,0,0,0,0,5250,4.522,0.771,-0.36,"NOT_CONFIRMED",3045,0,2,223
1.8437362,132.23042,21.04,341.1,83.4,1.189,0.207686,0.0098,620,1,0,1,0,6032,4.358,1.114,-0.04,"NOT_CONFIRMED",3046,0,2,223
0.84986054,132.0547,1.3875,6571.5,100.1,1.26,0.368524,0.58519,31,0,1,0,0,5164,3.949,1.676,-0.02,"NOT_CONFIRMED",3047,0,2,223
4.252082243,134.299947,2.7543,8290.5,254.8,1.268,0.382184,0.30329,317,0,1,1,0,5802,4.492,0.794,-0.92,"NOT_CONFIRMED",3048,0,2,223
51.567801,168.873,5.514,210.1,13.5,0.554,0.013584,1.58567,22,0,0,0,0,5285,4.467,0.876,0,"NOT_CONFIRMED",3049,0,2,223
4.8754765,133.29167,1.902,39.6,8.8,0.084,0.005681,6.02172,273,0,0,0,0,5513,4.179,1.286,0.07,"NOT_CONFIRMED",3050,0,2,223
386.35444,359.0914,9.594,129.6,10.9,0.705,0.011133,1.40575,4,1,0,0,0,6165,4.319,1.177,-0.08,"NOT_CONFIRMED",3051,0,2,223
2.42088277,133.57809,2.812,223.3,20.7,0.227,0.013564,0.89697,536,0,0,0,0,5583,4.077,1.53,0.16,"NOT_CONFIRMED",3052,0,2,223
350.514,210.8168,19.53,213.5,12,0.259,0.013546,0.37323,4,1,0,0,0,6382,4.115,1.5,-0.36,"NOT_CONFIRMED",3053,0,2,223
1.26132769,132.4274,1.244,109.7,9.9,0.289,0.009772,5.05732,1059,0,0,1,0,2900,5.224,0.132,0,"NOT_CONFIRMED",3054,0,2,223
3.2136904,132.98252,2.205,55.8,19.2,0.57,0.007099,1.46278,332,0,0,1,0,6184,4.151,1.579,0.18,"NOT_CONFIRMED",3055,0,2,223
7.442652004,169.9717797,2.3078,24446.2,835.6,0.137,0.143936,7.48712,180,0,1,0,0,6108,4.469,0.956,-0.3,"NOT_CONFIRMED",3056,0,2,223
3.91679553,133.60274,2.072,161.3,13.2,0.007,0.011285,3.84967,350,0,0,0,0,4889,4.637,0.686,-0.22,"NOT_CONFIRMED",3057,0,2,223
1.50650136,132.98952,3.1126,66.9,41.9,0.556,0.007725,0.27179,893,0,1,0,1,5607,4.381,0.948,-0.34,"NOT_CONFIRMED",3058,0,2,223
3.6972959,131.753,21.335,19.7,23.6,0.995,0.006165,0.00146,378,1,0,0,0,6313,4.12,1.594,0,"NOT_CONFIRMED",3059,0,2,223
56.40651043,138.309825,18.4332,102294,1597.3,0.625,0.310418,0.11621,16,0,1,0,0,5011,4.617,0.647,-0.68,"NOT_CONFIRMED",3060,0,2,223
0.566801886,131.8258,5.733,5.9,16.3,0.3733,0.002284,0.06421,1184,0,0,0,1,7589,4.023,2.169,0.12,"NOT_CONFIRMED",3061,0,2,223
219.931324,329.3836,4.818,641,7.1,0.307,0.023063,15.40758,4,0,0,0,0,5557,4.5,0.912,0.12,"NOT_CONFIRMED",3062,0,2,223
3.55653637,133.5172,8.7,202.5,23.1,0.712,0.013938,0.02069,305,0,0,1,1,5950,4.395,1.114,0.24,"NOT_CONFIRMED",3063,0,2,223
0.566793534,131.8368,4.714,92.4,40.4,0.06,0.008135,0.08663,2371,0,1,0,1,3420,0.269,138.056,-0.18,"NOT_CONFIRMED",3064,0,2,223
0.413334492,133.212225,2.3808,2025.1,236.9,1.2313,0.284068,0.26727,143,0,0,0,0,5973,4.465,1.016,0.12,"NOT_CONFIRMED",3065,0,2,223
533.47707,245.3651,23.71,210.6,15.3,0.418,0.013552,0.2658,3,0,1,0,0,6077,3.931,1.759,-0.6,"NOT_CONFIRMED",3066,0,2,223
4.57834367,132.2982,3.987,140.7,11.4,0.232,0.010812,0.58469,275,0,0,0,0,5782,4.28,1.22,0.16,"NOT_CONFIRMED",3067,0,2,223
0.991552822,131.90235,1.135,607.2,17.3,1.158,0.186561,0.17492,1346,1,0,1,0,5908,3.888,1.862,-0.52,"NOT_CONFIRMED",3068,0,2,223
20.7106368,140.89982,2.693,142.5,11,0.604,0.011371,4.77757,62,0,0,0,0,5631,4.478,0.901,-0.12,"NOT_CONFIRMED",3069,0,2,223
3.10197712,133.78902,7.083,124.6,63.3,0.984,0.013463,0.00417,342,1,0,0,0,8709,4.232,1.797,0.21,"NOT_CONFIRMED",3070,0,2,223
3.98864999,134.8296,3.516,94.2,12.4,0.355,0.008903,0.6581,341,0,0,0,0,5692,4.288,1.188,0.16,"NOT_CONFIRMED",3071,0,2,223
54.0812235,145.2689,6.279,411.1,11.6,0.182,0.018566,1.85478,27,0,0,0,0,5757,4.597,0.762,-0.5,"NOT_CONFIRMED",3072,0,2,223
0.706423768,132.15228,1.0597,46.1,15.9,0.71,0.006706,1.96351,1887,0,0,0,1,6514,4.09,1.585,-0.34,"NOT_CONFIRMED",3073,0,2,223
1.47623061,131.603,2.032,39.1,9.7,0.375,0.005825,1.23531,904,0,1,0,0,6325,4.409,1.112,-0.04,"NOT_CONFIRMED",3074,0,2,223
36.5521313,165.0716,2.481,282.9,7.7,0.4969,0.015667,14.02573,143,1,0,0,0,4722,4.723,0.527,-1.38,"NOT_CONFIRMED",3075,0,2,223
14.77820911,144.09725,5.395,10774,123.1,1.258,0.389436,0.16511,37,0,1,1,0,6258,4.442,1.046,-0.12,"NOT_CONFIRMED",3076,0,2,223
13.0366377,138.22895,3.184,154.6,15.4,0.7039,0.012166,1.31344,84,0,0,1,0,6084,4.009,1.677,-0.28,"NOT_CONFIRMED",3077,0,2,223
20.5311708,136.4829,5.67,284.6,9.8,0.547,0.015823,0.59634,124,0,0,1,1,5398,4.58,0.805,-0.04,"NOT_CONFIRMED",3078,0,2,223
8.53161917,136.27763,2.9596,65744,86.1,1.118,0.499969,2.78973,89,0,1,0,0,5780,4.438,1,0,"NOT_CONFIRMED",3079,0,2,223
487.83894,606.1226,32.77,453.3,8.8,0.1252,0.019229,0.12099,3,0,0,0,0,5421,3.882,1.877,-0.22,"NOT_CONFIRMED",3080,0,2,223
1.231361934,131.80783,5.433,471,94.7,0.972,0.026429,0.01866,1091,0,1,1,1,6095,4.378,1.016,-0.48,"NOT_CONFIRMED",3081,0,2,223
364.14397,376.4124,15.37,513.5,9.3,0.475,0.021216,0.62475,3,0,0,1,0,6039,4.493,0.951,-0.14,"NOT_CONFIRMED",3082,0,2,223
61.083322,132.494,10.396,227.5,11.5,0.649,0.014504,0.21769,20,0,0,0,0,5803,4.444,1.015,0.16,"NOT_CONFIRMED",3083,0,2,223
2.118893997,132.8042,0.822,311.4,11.3,0.019,0.016174,33.8371,534,0,0,0,0,5504,4.583,0.796,-0.16,"NOT_CONFIRMED",3084,0,2,223
18.1209388,134.17616,3.781,504.2,15.8,0.108,0.019889,2.95026,48,0,0,0,0,4905,4.536,0.774,0.02,"NOT_CONFIRMED",3085,0,2,223
2.537081943,134.005172,4.80903,245319,2434.8,0.451,0.475456,0.55512,530,0,1,0,0,6735,4.307,1.309,-0.12,"NOT_CONFIRMED",3086,0,2,223
16.2908527,132.11774,3.176,44.1,14.5,0.105,0.006003,4.29798,86,0,0,0,0,5425,4.549,0.797,-0.22,"NOT_CONFIRMED",3087,0,2,223
8.21429932,135.00609,3.099,70.7,19.7,0.667,0.008153,1.00818,164,0,1,1,1,6277,3.951,1.869,-0.3,"NOT_CONFIRMED",3088,0,2,223
5.33459393,133.43443,2.642,226.3,14.7,0.158,0.01362,2.45484,250,0,0,1,0,4275,4.704,0.533,-0.76,"NOT_CONFIRMED",3089,0,2,223
1.09173174,170.37724,1.9719,186.9,32.2,0.334,0.012475,1.08933,614,0,1,1,0,5354,4.587,0.788,-0.08,"NOT_CONFIRMED",3090,0,2,223
0.93374614,133.388153,6.551,1717.5,365.7,1.27,0.317424,0.05269,1444,0,0,1,1,5438,3.424,4.319,-0.02,"NOT_CONFIRMED",3091,0,2,223
4.305917719,132.3501939,5.61993,361389,6104.8,0.549,0.631344,0.75666,622,0,1,0,0,6502,4.44,1.037,-0.4,"NOT_CONFIRMED",3092,0,2,223
2.250826647,170.321819,1.536,534.4,104.3,1.221,0.24579,0.103,594,0,0,1,0,5779,4.308,1.119,-0.1,"NOT_CONFIRMED",3093,0,2,223
1.572181216,131.77456,7.219,219.5,48.2,1.149,0.163671,0.01301,858,0,1,1,1,6622,3.421,4.315,-0.4,"NOT_CONFIRMED",3094,0,2,223
0.582895412,131.621083,1.0528,587.5,87,1.011,0.053285,0.2364,2294,0,0,0,0,6263,4.46,1.009,-0.22,"NOT_CONFIRMED",3095,0,2,223
5.3360574,132.605,3.877,54.7,7,0.006,0.00685,0.79205,253,0,0,0,0,6742,3.925,2.032,-0.4,"NOT_CONFIRMED",3096,0,2,223
6.150251376,134.4228253,1.68923,2128.7,471,1.27,0.319491,0.50105,175,0,0,0,0,8914,3.896,2.867,0.07,"NOT_CONFIRMED",3097,0,2,223
13.2511214,141.178,4.996,266.5,15.2,0.231,0.014901,0.86622,84,0,0,0,0,5850,4.297,1.217,0.16,"NOT_CONFIRMED",3098,0,2,223
486.77832,529.0865,15.29,370.8,10.4,0.1737,0.017214,1.15541,3,0,0,0,0,5039,3.295,4.95,-0.16,"NOT_CONFIRMED",3099,0,2,223
398.71694,481.1929,21.6,893.9,13.7,1.219,0.252342,0.00801,3,1,0,0,0,5303,4.594,0.771,-0.12,"NOT_CONFIRMED",3100,0,2,223
8.780603773,137.923785,3.16989,90027.8,1406.9,1.127,0.576032,3.12554,152,0,1,0,0,5487,4.563,0.832,0,"NOT_CONFIRMED",3101,0,2,223
2.97607935,132.953,4.606,130.4,14.1,0.7955,0.0116,0.07039,143,0,0,0,1,5547,4.534,0.865,0.02,"NOT_CONFIRMED",3102,0,2,223
1.231364189,133.036618,5.8574,1097.1,229.7,0.995,0.055411,0.01962,1092,0,1,1,1,5897,4.429,0.891,-0.7,"NOT_CONFIRMED",3103,0,2,223
